Addresse,code_postale,departement,Latitude,Longitude,Distance,DurationPoliceMin,MinDistGar,MoyDistGar,train,rer,metro,tramway,Population2017,Densite,Superficie2017,NomMenage,NombreTotalLogement,TauxActive15_64,TauxChomage15_64
77145,77145,77,49.0673457,3.0322264,16.170681702706467,0.3927777777777778,3.5213006939923326,60.32965175353269,1,0,0,0,912.0,47.6,19.2,309.0,356.0,80.1,12.0
78120,78120,78,48.6386217,1.8379762,1.5131964890297962,0.12333333333333334,0.7251425782783972,48.51231582807337,1,0,0,0,9734.666666666666,281.0333333333333,32.96666666666667,4374.333333333333,4800.333333333333,77.63333333333334,8.8
78950,78950,78,48.7778873,1.6754046000000002,18.06783231630698,0.37027777777777776,5.710544982587689,53.575319927073245,1,0,0,0,2463.0,107.0,23.0,939.0,1102.0,76.2,5.7
91490,91490,91,48.4132088,2.4724487,21.86835049067407,0.43916666666666665,6.243510222567075,53.15294382922588,0,1,0,0,1612.8,114.17999999999999,13.62,690.0,808.2,77.52,7.8
95640,95640,95,49.1463963,1.9763970000000002,14.416980308077244,0.36527777777777776,3.2267301696046986,47.15088401917612,1,0,0,0,728.875,113.2,6.000000000000001,281.875,313.75,78.62499999999999,7.737500000000001
Abbéville-la-Rivière 91150,91150,91,48.3463691,2.16588,10.133372188783914,0.23027777777777778,8.453762515333457,60.61003544612689,1,0,0,0,2267.6,86.47333333333333,12.033333333333335,905.9333333333333,1018.4666666666667,80.00666666666667,7.959999999999998
Ableiges 95450,95450,95,49.0901646,1.9812325000000002,8.417462400900954,0.2633333333333333,1.312672488986474,42.650902906334096,1,0,0,0,719.6428571428571,101.04285714285717,7.885714285714285,279.14285714285717,305.07142857142856,78.22142857142858,8.014285714285714
Ablis 78660,78660,78,48.517153,1.8368758,14.626063194548117,0.2836111111111111,9.047794805964962,56.249523118428684,1,0,0,0,922.5714285714286,47.27142857142858,16.9,338.0,378.42857142857144,79.62857142857142,7.028571428571429
Ablon-sur-Seine 94480,94480,94,48.7247582,2.421509,2.2544532674110673,0.14805555555555555,0.16710531323610378,25.557085680091355,0,1,0,0,5785.0,5211.7,1.1,2357.0,2580.0,79.1,11.6
Achères 78260 (Centre-ville - Cité de la Barricade),78260,78,48.9612,2.0688,4.016793602404162,0.17333333333333334,1.2392253531630744,30.813815874002426,1,1,0,0,21017.0,2226.4,9.4,8540.0,8914.0,79.3,13.3
Achères 78260 (Champs de Villars - Le Magasin - Gare - Petite-Arche),78260,78,48.9612,2.0688,4.016793602404162,0.17333333333333334,1.2392253531630744,30.813815874002426,1,1,0,0,21017.0,2226.4,9.4,8540.0,8914.0,79.3,13.3
Achères 78260 (Chêne Feuillu),78260,78,48.949571,2.0686077000000003,3.1388541835359587,0.15861111111111112,1.9365555946907897,30.33932239766452,0,1,0,0,21017.0,2226.4,9.4,8540.0,8914.0,79.3,13.3
Achères 78260 (La Porte-de-Seine - La Croix d'Achères - Les Communes),78260,78,48.9612,2.0688,4.016793602404162,0.17333333333333334,1.2392253531630744,30.813815874002426,1,1,0,0,21017.0,2226.4,9.4,8540.0,8914.0,79.3,13.3
Achères 78260 (Montsouris),78260,78,48.9586224,2.0728059,4.148286497191886,0.17194444444444446,1.3869718776719364,30.50585093111256,1,1,0,0,21017.0,2226.4,9.4,8540.0,8914.0,79.3,13.3
Adainville 78113,78113,78,48.7223394,1.6514131999999997,15.116732142733635,0.3630555555555556,8.942741993109523,56.43633198949681,1,0,0,0,494.3333333333333,54.70000000000001,7.833333333333332,200.33333333333334,268.8333333333333,78.23333333333333,7.266666666666666
Aigremont 78240,78240,78,48.9038131,2.0195357,3.092613070945283,0.16055555555555556,3.635835664041105,31.627460083289293,1,1,0,0,3359.0,538.6,5.45,1326.5,1453.0,70.75,9.0
Aincourt 95510,95510,95,49.0719037,1.7719759999999998,19.366990450193132,0.5363888888888889,9.915661143607922,52.54224975773508,1,0,0,0,469.14285714285717,80.75714285714285,6.785714285714286,197.71428571428572,250.0,77.45714285714287,10.471428571428573
Alfortville 94140,94140,94,48.8051624,2.4197113,0.49045121669772107,0.04638888888888889,0.6060122892830039,21.107359273569504,0,1,0,0,43881.0,11956.7,3.7,20167.0,22076.0,78.9,14.9
Alfortville 94140 (Mairie - Gare),94140,94,48.8018729,2.4261337000000003,0.8620793492819868,0.10194444444444445,0.032270388686227336,21.417718733978795,0,1,0,0,43881.0,11956.7,3.7,20167.0,22076.0,78.9,14.9
Alfortville 94140 (Zola Carnot - Alouettes - Val de Seine),94140,94,48.8058,2.4204,0.5428174583077745,0.09583333333333334,0.611228168091529,21.101421242979715,0,1,0,0,43881.0,11956.7,3.7,20167.0,22076.0,78.9,14.9
Allainville 78660,78660,78,48.4568654,1.8959608,21.955916666710085,0.39222222222222225,8.705001101514352,58.24426073927629,1,0,0,0,922.5714285714286,47.27142857142858,16.9,338.0,378.42857142857144,79.62857142857142,7.028571428571429
Amenucourt 95510,95510,95,49.10672879999999,1.6432238999999997,29.509627769678325,0.58,8.800630239141368,62.03325268437835,1,0,0,0,469.14285714285717,80.75714285714285,6.785714285714286,197.71428571428572,250.0,77.45714285714287,10.471428571428573
Andilly 95580,95580,95,49.005362,2.2988964,4.072824279872213,0.2436111111111111,2.9199260219759657,26.327486629704534,1,0,0,0,2738.5,2484.5,1.7000000000000002,1054.0,1181.0,76.15,9.15
Andrezel 77390,77390,77,48.6112435,2.8135847000000003,13.606278369509337,0.3372222222222222,3.781840794061722,48.340197690795456,1,0,0,0,1306.923076923077,171.4538461538462,8.330769230769231,493.0,544.3076923076923,79.67692307692307,7.069230769230769
Andrésy 78570 (Charvaux),78570,78,48.9889911,2.050944,3.1702616668286487,0.13444444444444445,0.6820915800317058,33.012268273458,1,0,0,0,11849.0,2521.75,5.1,4426.0,4743.0,77.15,14.25
Andrésy 78570 (Denouval),78570,78,48.96467929999999,2.0444471,4.221643030077016,0.15666666666666668,1.1778051618634402,32.179882840970315,1,0,0,0,11849.0,2521.75,5.1,4426.0,4743.0,77.15,14.25
Andrésy 78570 (Gare - Valences - Marottes - Ponceau),78570,78,48.9761,2.0326,4.87037985251475,0.19777777777777777,0.738160196788096,33.29040859422758,1,0,0,0,11849.0,2521.75,5.1,4426.0,4743.0,77.15,14.25
Andrésy 78570 (L'Aiglon - Rive Gauche - Fin d'Oise - Pont de Conflans),78570,78,48.9761,2.0326,4.87037985251475,0.19777777777777777,0.738160196788096,33.29040859422758,1,0,0,0,11849.0,2521.75,5.1,4426.0,4743.0,77.15,14.25
Andrésy 78570 (Village - Les Iles - Renardière),78570,78,48.9761,2.0326,4.87037985251475,0.19777777777777777,0.738160196788096,33.29040859422758,1,0,0,0,11849.0,2521.75,5.1,4426.0,4743.0,77.15,14.25
Angerville 91670,91670,91,48.3106704,1.9979775,18.711993918886677,0.2891666666666667,0.41733408071126377,67.79606265613995,1,0,0,0,4270.0,165.3,25.8,1623.0,1864.0,78.3,12.2
Angervilliers 91470,91470,91,48.59263,2.06433,12.780366326179717,0.3686111111111111,6.32983551950938,40.93522301363984,0,1,0,0,2542.5,232.58333333333337,9.516666666666666,1008.0,1080.5,76.99999999999999,5.3999999999999995
Annet-sur-Marne 77410,77410,77,48.9263555,2.7189327000000003,5.68862725557907,0.28444444444444444,5.002124118182711,36.08627248742946,1,0,0,0,2232.4545454545455,210.71818181818182,8.618181818181819,854.7272727272727,911.2727272727273,79.42727272727272,6.945454545454544
Antony 92160,92160,92,48.753554,2.2959423,0.791844186837754,0.08194444444444444,0.4019584601033372,23.003390402241337,0,1,0,0,62570.0,6545.0,9.6,26734.0,28841.0,77.4,9.1
Antony 92160 (Baconnets),92160,92,48.7396044,2.2874034,2.4506288146087734,0.17277777777777778,0.021212552552049097,24.015152968400443,0,1,0,0,62570.0,6545.0,9.6,26734.0,28841.0,77.4,9.1
Antony 92160 (Centre-ville),92160,92,48.753554,2.2959423,0.791844186837754,0.08194444444444444,0.4019584601033372,23.003390402241337,0,1,0,0,62570.0,6545.0,9.6,26734.0,28841.0,77.4,9.1
Antony 92160 (Croix de Berny),92160,92,48.762474,2.3046259,0.5604176660059215,0.06027777777777778,0.091588077690855,22.35784388494577,0,1,0,0,62570.0,6545.0,9.6,26734.0,28841.0,77.4,9.1
Antony 92160 (Rabats),92160,92,48.7426365,2.3096724,2.1868382705645417,0.17444444444444446,0.630890974820943,23.58511697893208,0,1,0,0,62570.0,6545.0,9.6,26734.0,28841.0,77.4,9.1
Arbonne-la-Forêt 77630,77630,77,48.4123357,2.5667447,9.935699485762893,0.20194444444444445,11.631338306961243,54.80337519619,1,0,0,0,960.3333333333334,125.86666666666666,9.4,408.6666666666667,546.6666666666666,74.43333333333332,10.566666666666666
Arcueil 94110 (Barbusse),94110,94,48.8077519,2.3368387000000004,0.682543747427589,0.09888888888888889,0.19227524760360332,19.77414756406605,0,1,0,0,21501.0,9227.9,2.3,9866.0,10726.0,75.1,14.3
Arcueil 94110 (Joliot Curie),94110,94,48.7999,2.3326,1.1630174445708845,0.0913888888888889,0.34649495963162724,20.14237727328214,0,1,0,0,21501.0,9227.9,2.3,9866.0,10726.0,75.1,14.3
Arcueil 94110 (Jules Ferry),94110,94,48.8009605,2.330243,1.254368777286061,0.125,0.27717625153728837,20.095525676192793,0,1,0,0,21501.0,9227.9,2.3,9866.0,10726.0,75.1,14.3
Arcueil 94110 (Laplace),94110,94,48.8064996,2.3366502,0.665894803061148,0.06638888888888889,0.2614847248185225,19.8305974747933,0,1,0,0,21501.0,9227.9,2.3,9866.0,10726.0,75.1,14.3
Arcueil 94110 (Plateau-Kergomard),94110,94,48.7999,2.3326,1.1630174445708845,0.0913888888888889,0.34649495963162724,20.14237727328214,0,1,0,0,21501.0,9227.9,2.3,9866.0,10726.0,75.1,14.3
Argenteuil 95100,95100,95,48.94790689999999,2.2481797,0.606941312223927,0.11916666666666667,0.7224401483878193,23.102632228893288,1,0,0,0,110210.0,6400.1,17.2,41636.0,45042.0,74.5,17.7
Argenteuil 95100 (Centre-ville),95100,95,48.94790689999999,2.2481797,0.606941312223927,0.11916666666666667,0.7224401483878193,23.102632228893288,1,0,0,0,110210.0,6400.1,17.2,41636.0,45042.0,74.5,17.7
Argenteuil 95100 (Les Coteaux),95100,95,48.9595205,2.2388359,2.0062008989394897,0.125,1.1707321319474902,24.045458161471444,1,0,0,0,110210.0,6400.1,17.2,41636.0,45042.0,74.5,17.7
Argenteuil 95100 (Orgemont - Volembert),95100,95,48.9569895,2.2832754,2.251448318298598,0.15527777777777776,0.7593194443572195,22.922394352196466,0,1,0,0,110210.0,6400.1,17.2,41636.0,45042.0,74.5,17.7
Argenteuil 95100 (Val Notre Dame),95100,95,48.941516,2.207981,1.4861982492283008,0.08388888888888889,1.9559125000956268,23.971992969525367,1,0,0,0,110210.0,6400.1,17.2,41636.0,45042.0,74.5,17.7
Argenteuil 95100 (Val Sud),95100,95,48.94681420000001,2.2385848,1.2377596766982115,0.12055555555555555,0.6711266208939654,23.298065454436497,1,0,0,0,110210.0,6400.1,17.2,41636.0,45042.0,74.5,17.7
Armentières-en-Brie 77440,77440,77,48.97866240000001,3.0216469,9.871377542773345,0.31722222222222224,2.192891639919208,56.30224541258577,1,0,0,0,908.2307692307693,120.54615384615384,9.607692307692307,341.0769230769231,384.9230769230769,78.73846153846155,11.615384615384615
Arnouville 95400,95400,95,48.9892126,2.4202824,1.7357062404008585,0.0975,0.5894822138955361,25.819513595418822,0,1,0,0,20951.5,4400.35,5.05,7218.5,7793.0,70.95,19.15
Arnouville 95400 (Centre-ville),95400,95,48.9892126,2.4202824,1.7357062404008585,0.0975,0.5894822138955361,25.819513595418822,0,1,0,0,20951.5,4400.35,5.05,7218.5,7793.0,70.95,19.15
Arnouville 95400 (Claude Demange),95400,95,48.9833,2.4167,1.8252341227765552,0.16194444444444445,1.165762151618682,25.30385623385597,0,1,0,0,20951.5,4400.35,5.05,7218.5,7793.0,70.95,19.15
Arnouville 95400 (Cottage - Beauséjour),95400,95,48.9867689,2.4205692,1.9720704584924968,0.11805555555555555,0.8427782240877949,25.643526028942258,0,1,0,0,20951.5,4400.35,5.05,7218.5,7793.0,70.95,19.15
Arnouville 95400 (Robert Schuman - Stade),95400,95,48.9833,2.4167,1.8252341227765552,0.16194444444444445,1.165762151618682,25.30385623385597,0,1,0,0,20951.5,4400.35,5.05,7218.5,7793.0,70.95,19.15
Arnouville 95400 (Vieux Pays - Le Petit Parc),95400,95,48.9833,2.4167,1.8252341227765552,0.16194444444444445,1.165762151618682,25.30385623385597,0,1,0,0,20951.5,4400.35,5.05,7218.5,7793.0,70.95,19.15
Arpajon 91290,91290,91,48.5902899,2.2477303,0.3374225390526745,0.04388888888888889,0.6842190070530461,36.320658423205586,0,1,0,0,7237.5,2615.2999999999997,3.45,3197.5,3510.5,78.0,10.55
Asnières-sur-Oise 95270,95270,95,49.133908899999994,2.3541272999999996,13.590854015303412,0.35694444444444445,2.180963979975431,37.88043570967839,1,0,0,0,1927.75,278.60833333333335,7.425,761.8333333333334,842.9166666666666,78.55,8.875000000000002
Asnières-sur-Seine 92600 (Bécon - Bourguignons),92600,92,48.9167,2.2833,1.1021119432655697,0.14777777777777779,0.7448806221655867,20.63714685196496,0,0,1,0,85191.0,17674.5,4.8,37637.0,42925.0,79.6,11.4
Asnières-sur-Seine 92600 (Centre-ville),92600,92,48.9089508,2.290992,0.38010014709058715,0.021944444444444444,0.6552980250563517,20.14644902765115,1,0,0,0,85191.0,17674.5,4.8,37637.0,42925.0,79.6,11.4
Asnières-sur-Seine 92600 (Coubertin),92600,92,48.92797460000001,2.2842434,0.6924149981418662,0.08611111111111111,0.3094677802010416,21.177107156533644,0,0,1,1,85191.0,17674.5,4.8,37637.0,42925.0,79.6,11.4
Asnières-sur-Seine 92600 (Gresillons - Voltaire),92600,92,48.9126973,2.2961891,0.944550850786353,0.065,0.4243710036042146,20.222914690351057,0,0,1,0,85191.0,17674.5,4.8,37637.0,42925.0,79.6,11.4
Athis-Mons 91200 (Centre-ville),91200,91,48.710345,2.3839322,0.24537915063279986,0.034722222222222224,1.0094142301249307,25.996249354655294,0,0,0,1,34347.0,4012.5,8.6,13535.0,14426.0,75.7,9.4
Athis-Mons 91200 (Le Noyer Renard),91200,91,48.7047676,2.3633442,1.4626872420792119,0.08416666666666667,1.247738052537339,26.2436298190759,0,0,0,1,34347.0,4012.5,8.6,13535.0,14426.0,75.7,9.4
Athis-Mons 91200 (Mons - Plaine Basse),91200,91,48.7058874,2.4001304,1.3294375941954222,0.07944444444444444,0.7927751522526905,26.517960619045997,0,1,0,0,34347.0,4012.5,8.6,13535.0,14426.0,75.7,9.4
Athis-Mons 91200 (Plateau - Pyramide),91200,91,48.7052,2.3915,0.7527453468480282,0.07166666666666667,1.2165029575459965,26.45707710459926,0,1,0,0,34347.0,4012.5,8.6,13535.0,14426.0,75.7,9.4
Athis-Mons 91200 (Val d'Athis),91200,91,48.7006701,2.3879511000000004,0.9463940796810842,0.09333333333333334,1.2951654043380092,26.751018678573075,0,1,0,0,34347.0,4012.5,8.6,13535.0,14426.0,75.7,9.4
Attainville 95570,95570,95,49.0578463,2.3446221,7.691994945664934,0.25527777777777777,1.843047046762993,30.722234182263602,1,0,0,0,2538.0,743.4499999999999,3.775,916.75,962.75,76.525,8.05
Aubergenville 78410,78410,78,48.9591392,1.8554319,5.911253804302401,0.18583333333333332,1.5361911453564125,42.68984671459062,1,0,0,0,3602.2,584.1,5.720000000000001,1455.8,1568.2,78.2,10.06
Aubervilliers 93300 (Centre-ville - Victor Hugo),93300,93,48.9167,2.3833,0.3848135524325956,0.03805555555555556,0.8807523356794976,20.463429914308783,0,1,0,0,86375.0,14995.7,5.8,32478.0,34624.0,70.3,23.1
Aubervilliers 93300 (Landy-Plaine - Marcreus - Pressensé),93300,93,48.9167,2.3833,0.3848135524325956,0.03805555555555556,0.8807523356794976,20.463429914308783,0,1,0,0,86375.0,14995.7,5.8,32478.0,34624.0,70.3,23.1
Aubervilliers 93300 (Maladerie - Emile Dubois),93300,93,48.9167,2.3833,0.3848135524325956,0.03805555555555556,0.8807523356794976,20.463429914308783,0,1,0,0,86375.0,14995.7,5.8,32478.0,34624.0,70.3,23.1
Auffargis 78610,78610,78,48.6998475,1.8861417,7.342240906548381,0.19416666666666665,2.3012072994926784,42.81940071129946,1,0,0,0,2832.0,179.575,21.175,1205.75,1336.0,77.6,7.324999999999999
Aufferville 77570,77570,77,48.2147269,2.6098629,9.102163822351532,0.19527777777777777,7.181748923924054,75.02778623072194,1,0,0,0,763.2857142857143,41.08571428571429,16.02857142857143,315.42857142857144,409.42857142857144,78.35714285714286,10.014285714285714
Auffreville-Brasseuil 78930,78930,78,48.9548027,1.7102362000000002,4.090802430003191,0.21055555555555555,3.229192713582827,51.789881197891894,1,0,0,0,828.1428571428571,173.8857142857143,4.871428571428572,330.14285714285717,371.14285714285717,77.6857142857143,7.171428571428571
Aulnay-sous-Bois 93600,93600,93,48.934231,2.499789,0.7816563961575915,0.06833333333333333,0.386479548323822,24.949705288969042,1,1,0,1,85740.0,5292.6,16.2,29750.0,31560.0,70.7,19.3
Aulnay-sous-Bois 93600 (Balagny - La Plaine - Tour Eiffel),93600,93,48.9381,2.494,1.2970074847010087,0.10861111111111112,0.6658681627850401,24.898089266821962,1,1,0,1,85740.0,5292.6,16.2,29750.0,31560.0,70.7,19.3
Aulnay-sous-Bois 93600 (Chanteloup - Pont de l'Union),93600,93,48.9381,2.494,1.2970074847010087,0.10861111111111112,0.6658681627850401,24.898089266821962,1,1,0,1,85740.0,5292.6,16.2,29750.0,31560.0,70.7,19.3
Aulnay-sous-Bois 93600 (Mairie - Paul Bert),93600,93,48.93622420000001,2.4901249,1.251053571700694,0.1388888888888889,0.5971036519959595,24.653014273545722,1,1,0,1,85740.0,5292.6,16.2,29750.0,31560.0,70.7,19.3
Aulnay-sous-Bois 93600 (Merisiers - Etangs),93600,93,48.9381,2.494,1.2970074847010087,0.10861111111111112,0.6658681627850401,24.898089266821962,1,1,0,1,85740.0,5292.6,16.2,29750.0,31560.0,70.7,19.3
Aulnay-sous-Bois 93600 (Nonneville),93600,93,48.9244135,2.4898459,0.829830019935556,0.07861111111111112,0.9599530633254534,24.109095216296502,1,1,0,1,85740.0,5292.6,16.2,29750.0,31560.0,70.7,19.3
Aulnay-sous-Bois 93600 (Ouest Edgar Degas),93600,93,48.9381,2.494,1.2970074847010087,0.10861111111111112,0.6658681627850401,24.898089266821962,1,1,0,1,85740.0,5292.6,16.2,29750.0,31560.0,70.7,19.3
Aulnay-sous-Bois 93600 (Prevoyant - Le Parc),93600,93,48.9381,2.494,1.2970074847010087,0.10861111111111112,0.6658681627850401,24.898089266821962,1,1,0,1,85740.0,5292.6,16.2,29750.0,31560.0,70.7,19.3
Aulnay-sous-Bois 93600 (Savigny - Mitry),93600,93,48.9381,2.494,1.2970074847010087,0.10861111111111112,0.6658681627850401,24.898089266821962,1,1,0,1,85740.0,5292.6,16.2,29750.0,31560.0,70.7,19.3
Aulnay-sous-Bois 93600 (Vieux Pays - Roserai - Bourg),93600,93,48.9381,2.494,1.2970074847010087,0.10861111111111112,0.6658681627850401,24.898089266821962,1,1,0,1,85740.0,5292.6,16.2,29750.0,31560.0,70.7,19.3
Aulnay-sur-Mauldre 78126,78126,78,48.92968629999999,1.8411487,9.127611572887128,0.31277777777777777,1.005604439185733,42.81018297799289,1,0,0,0,1140.0,511.2,2.2,455.0,515.0,78.8,8.4
Auteuil 78770,78770,78,48.84148029999999,1.8219502,10.609483118362823,0.28555555555555556,4.342223401748199,43.276857376109724,1,0,0,0,774.5714285714286,144.21428571428572,5.357142857142857,297.85714285714283,328.7142857142857,78.42857142857143,6.728571428571429
Autouillet 78770,78770,78,48.847801,1.8029969,12.132810797985597,0.3194444444444444,5.0056650460440935,44.47883238015683,1,0,0,0,774.5714285714286,144.21428571428572,5.357142857142857,297.85714285714283,328.7142857142857,78.42857142857143,6.728571428571429
Auvernaux 91830,91830,91,48.5278488,2.4926321,9.209172428050925,0.2966666666666667,3.9046797555561845,42.70463141667461,0,1,0,0,2594.5,237.55,8.95,1006.0,1102.0,79.94999999999999,6.7
Auvers-Saint-Georges 91580,91580,91,48.4914374,2.2197404,7.278921084836651,0.18472222222222223,1.8756638400617758,45.69911428526015,0,1,0,0,1621.1666666666667,131.28333333333333,10.133333333333333,668.0,726.8333333333334,78.18333333333334,9.249999999999998
Auvers-sur-Oise 95430,95430,95,49.0701875,2.1718687,6.871889060423768,0.3011111111111111,0.2528822925032129,34.02528163027507,1,0,0,0,4590.0,709.0999999999999,7.6499999999999995,1867.5,2017.5,77.85,9.05
Avon 77210 (Bercelle - Gare),77210,77,48.4164685,2.7240546,2.0679388944120918,0.1711111111111111,0.19324038119426407,58.72932054675951,1,0,0,0,8097.0,2017.05,4.75,3817.5,4384.5,75.85,10.45
Avon 77210 (Butte Montceau),77210,77,48.4117517,2.7372456,2.7760600475924107,0.24305555555555555,0.9372326966550536,59.584974362300976,1,0,0,0,8097.0,2017.05,4.75,3817.5,4384.5,75.85,10.45
Avon 77210 (Centre-ville - Village),77210,77,48.40488670000001,2.7207225,1.4949306208067454,0.15805555555555556,1.3512382636623954,59.627597518996566,1,0,0,0,8097.0,2017.05,4.75,3817.5,4384.5,75.85,10.45
Avon 77210 (Terrasses - Valvins),77210,77,48.4022,2.7202,1.5185316859855391,0.1825,1.6474426954417578,59.846377191370266,1,0,0,0,8097.0,2017.05,4.75,3817.5,4384.5,75.85,10.45
Avon 77210 (Vallée),77210,77,48.4099162,2.725151,1.857733899823316,0.17055555555555554,0.7270842460009399,59.33450756148536,1,0,0,0,8097.0,2017.05,4.75,3817.5,4384.5,75.85,10.45
Avrainville 91630,91630,91,48.5623782,2.247154,2.85294409765318,0.16083333333333333,2.6657341922067563,38.79426525630204,0,1,0,0,2119.6,337.09999999999997,6.640000000000001,813.8,870.8,78.78,6.5
Bagneaux-sur-Loing 77167,77167,77,48.2314677,2.7042711,4.009065093610469,0.15472222222222223,0.21469277218382388,75.36808646675252,1,0,0,0,672.4,101.36,9.819999999999999,290.6,333.2,76.6,10.38
Bagneux 92220 (Centre-ville),92220,92,48.797668,2.30882,0.4486022733763114,0.04722222222222222,1.094828705474108,20.380151579031104,0,1,0,0,40918.0,9765.6,4.2,17011.0,18024.0,77.1,15.8
Bagneux 92220 (Champ des Oiseaux),92220,92,48.7956,2.3080000000000003,0.2144656521894507,0.03111111111111111,1.0733657205903722,20.48900361331139,0,1,0,0,40918.0,9765.6,4.2,17011.0,18024.0,77.1,15.8
Bagneux 92220 (La Rapie),92220,92,48.7956,2.3080000000000003,0.2144656521894507,0.03111111111111111,1.0733657205903722,20.48900361331139,0,1,0,0,40918.0,9765.6,4.2,17011.0,18024.0,77.1,15.8
Bagneux 92220 (Pierre Plate - Prunier Hardy - Anatole France),92220,92,48.7956,2.3080000000000003,0.2144656521894507,0.03111111111111111,1.0733657205903722,20.48900361331139,0,1,0,0,40918.0,9765.6,4.2,17011.0,18024.0,77.1,15.8
Bagneux 92220 (Schweitzer - Barbanson - Paul Vaillant Couturier),92220,92,48.7956,2.3080000000000003,0.2144656521894507,0.03111111111111111,1.0733657205903722,20.48900361331139,0,1,0,0,40918.0,9765.6,4.2,17011.0,18024.0,77.1,15.8
Bagneux 92220 (Tertres - Cuverons - Brugnauts),92220,92,48.7956,2.3080000000000003,0.2144656521894507,0.03111111111111111,1.0733657205903722,20.48900361331139,0,1,0,0,40918.0,9765.6,4.2,17011.0,18024.0,77.1,15.8
Bagnolet 93170,93170,93,48.8688199,2.4173658,1.5183337182679302,0.14916666666666667,0.3906021923180095,19.89556034941209,0,0,1,0,35674.0,13880.9,2.6,14671.0,15968.0,74.4,17.5
Bagnolet 93170 (Centre Sud),93170,93,48.8639559,2.4198754,1.6541871547811144,0.18444444444444444,0.27911324755231504,19.946937249247906,0,0,1,0,35674.0,13880.9,2.6,14671.0,15968.0,74.4,17.5
Bagnolet 93170 (Centre-ville),93170,93,48.8680748,2.4191391,1.6199413458874665,0.14444444444444443,0.3534205648944853,19.947401939186225,0,0,1,0,35674.0,13880.9,2.6,14671.0,15968.0,74.4,17.5
Bagnolet 93170 (La Dhuys),93170,93,48.8728112,2.4165411,1.07050841783604,0.11611111111111111,0.5859415205689116,19.910202922711758,0,0,0,1,35674.0,13880.9,2.6,14671.0,15968.0,74.4,17.5
Bagnolet 93170 (Le Plateau),93170,93,48.8766714,2.4307333,1.3171801996275492,0.14166666666666666,1.1005243449579747,20.4398359369387,0,0,1,0,35674.0,13880.9,2.6,14671.0,15968.0,74.4,17.5
Bagnolet 93170 (Les Coutures),93170,93,48.8593943,2.4189958,1.8009404671171656,0.1922222222222222,0.5019859515936439,19.908244447632008,0,0,1,0,35674.0,13880.9,2.6,14671.0,15968.0,74.4,17.5
Bagnolet 93170 (Les Malassis),93170,93,48.8726008,2.4248853,1.3073523644331726,0.13833333333333334,1.0068096541288822,20.18417940188265,0,0,1,0,35674.0,13880.9,2.6,14671.0,15968.0,74.4,17.5
Bailly 78870,78870,78,48.838001,2.0802293,3.555662467208384,0.13277777777777777,1.4369531610974926,27.88629078506984,1,0,0,0,3721.0,569.8,6.5,1532.0,1663.0,75.6,7.2
Bailly-Romainvilliers 77700,77700,77,48.8468159,2.8212923,3.01964307519037,0.16055555555555556,3.639574380063566,41.33271373987872,0,1,0,0,6740.6,1145.92,6.4399999999999995,2620.4,3084.8,81.0,8.260000000000002
Ballainvilliers 91160,91160,91,48.6752123,2.2944783,2.268759019873172,0.14194444444444446,2.0662458325957656,28.67713454495991,0,1,0,0,8612.25,1761.6499999999999,5.05,3403.5,3726.75,77.75,9.45
Ballancourt-sur-Essonne 91610,91610,91,48.5262129,2.3858373,11.404709485971395,0.43694444444444447,1.2751755400557285,41.58586697560381,0,1,0,0,7597.0,672.3,11.3,3131.0,3372.0,78.7,9.1
Balloy 77118,77118,77,48.3981657,3.1467331,14.168757769908384,0.3258333333333333,8.308099943543624,79.37051798103305,1,0,0,0,451.0,28.2,14.5,189.0,244.66666666666666,77.73333333333333,12.266666666666666
Banthelu 95420,95420,95,49.12663010000001,1.8148772000000002,19.385392279889615,0.39666666666666667,9.765310541665524,53.4102824302667,1,0,0,0,780.2307692307693,77.71538461538461,8.061538461538463,317.46153846153845,359.7692307692308,78.75384615384615,7.446153846153846
Barbizon 77630,77630,77,48.4447386,2.6064391,8.176951006781433,0.2386111111111111,7.196766199304306,52.731478844884975,1,0,0,0,960.3333333333334,125.86666666666666,9.4,408.6666666666667,546.6666666666666,74.43333333333332,10.566666666666666
Baulne 91590,91590,91,48.4931951,2.3598564,13.540405010100267,0.4008333333333333,1.0902392354697015,44.60816430778668,0,1,0,0,1641.0,235.4625,8.0875,659.0,728.625,79.82499999999999,7.3375
Bazainville 78550,78550,78,48.804351200000006,1.668678,20.756884420301464,0.44333333333333336,2.7889150495099915,53.6371363885195,1,0,0,0,1376.1666666666667,144.18333333333334,8.566666666666666,558.1666666666666,641.6666666666666,76.51666666666668,7.983333333333333
Bazemont 78580,78580,78,48.92834660000001,1.8649214,8.411237439341992,0.30583333333333335,2.127879632730155,41.30117610051546,1,0,0,0,1898.6,171.6,9.1,746.4,836.2,75.4,7.919999999999999
Bazoches-lès-Bray 77118,77118,77,48.39845800000001,3.1884553,17.258420147102377,0.3572222222222222,9.300196627956026,81.63811325551758,1,0,0,0,451.0,28.2,14.5,189.0,244.66666666666666,77.73333333333333,12.266666666666666
Bazoches-sur-Guyonne 78490,78490,78,48.7778977,1.8601198,6.658605649492006,0.26555555555555554,4.223251680608502,41.7263309192252,1,0,0,0,1023.7,167.53,7.8,402.9,471.9,74.7,6.859999999999999
